NAME,DATE,POS_7DAYAVG,DTH_NEW,DTH_NEW_2WK
Kenosha,2020-06-03,26.29,0.0,-1.0
Kewaunee,2020-06-03,0.43,0.0,0.0
La Crosse,2020-06-03,1.0,0.0,0.0
Lafayette,2020-06-03,0.29,0.0,0.0
Langlade,2020-06-03,0.14,0.0,0.0
Lincoln,2020-06-03,0.29,0.0,0.0
Manitowoc,2020-06-03,0.86,0.0,0.0
Marathon,2020-06-03,1.71,0.0,0.0
Marinette,2020-06-03,0.0,0.0,0.0
Marquette,2020-06-03,0.43,0.0,0.0
Menominee,2020-06-03,0.0,0.0,0.0
Milwaukee,2020-06-03,194.29,6.0,4.0
Monroe,2020-06-03,0.29,0.0,0.0
Oconto,2020-06-03,0.57,0.0,0.0
Oneida,2020-06-03,0.43,0.0,0.0
Outagamie,2020-06-03,5.86,0.0,0.0
Ozaukee,2020-06-03,3.71,1.0,0.0
Pepin,2020-06-03,0.0,0.0,0.0
Pierce,2020-06-03,0.57,0.0,0.0
Polk,2020-06-03,1.0,0.0,0.0
Portage,2020-06-03,0.57,0.0,0.0
Price,2020-06-03,0.0,0.0,0.0
Racine,2020-06-03,31.14,0.0,1.0
Richland,2020-06-03,0.0,0.0,0.0
Rock,2020-06-03,10.0,0.0,0.0
Rusk,2020-06-03,0.0,0.0,0.0
St. Croix,2020-06-03,3.71,0.0,0.0
Sauk,2020-06-03,0.43,0.0,0.0
Sawyer,2020-06-03,0.14,0.0,0.0
Shawano,2020-06-03,1.43,0.0,0.0
Sheboygan,2020-06-03,2.14,0.0,0.0
Taylor,2020-06-03,0.14,0.0,0.0
Trempealeau,2020-06-03,1.0,0.0,0.0
Vernon,2020-06-03,0.29,0.0,0.0
Vilas,2020-06-03,0.29,0.0,0.0
Walworth,2020-06-03,8.71,0.0,0.0
Washburn,2020-06-03,0.0,0.0,0.0
Washington,2020-06-03,7.0,0.0,1.0
Waukesha,2020-06-03,21.57,1.0,0.0
Waupaca,2020-06-03,2.57,0.0,1.0
Waushara,2020-06-03,0.29,0.0,0.0
Winnebago,2020-06-03,12.14,0.0,1.0
Wood,2020-06-03,0.14,0.0,0.0
Adams,2020-06-03,0.0,0.0,0.0
Ashland,2020-06-03,0.0,0.0,0.0
Barron,2020-06-03,1.0,0.0,0.0
Bayfield,2020-06-03,0.0,0.0,0.0
Brown,2020-06-03,9.29,0.0,0.0
Buffalo,2020-06-03,0.14,0.0,0.0
Burnett,2020-06-03,0.0,0.0,0.0
Calumet,2020-06-03,0.71,0.0,0.0
Chippewa,2020-06-03,0.57,0.0,0.0
Clark,2020-06-03,0.86,0.0,0.0
Columbia,2020-06-03,0.57,0.0,0.0
Crawford,2020-06-03,0.0,0.0,0.0
Dane,2020-06-03,17.29,0.0,1.0
Dodge,2020-06-03,31.0,1.0,1.0
Door,2020-06-03,0.0,0.0,0.0
Douglas,2020-06-03,0.0,0.0,0.0
Dunn,2020-06-03,0.14,0.0,0.0
Eau Claire,2020-06-03,2.14,0.0,0.0
Florence,2020-06-03,0.0,0.0,0.0
Fond du Lac,2020-06-03,5.14,0.0,0.0
Forest,2020-06-03,0.57,0.0,0.0
Grant,2020-06-03,1.29,0.0,0.0
Green,2020-06-03,1.71,0.0,0.0
Green Lake,2020-06-03,0.86,0.0,0.0
Iowa,2020-06-03,0.71,0.0,0.0
Iron,2020-06-03,0.0,0.0,0.0
Jackson,2020-06-03,0.71,0.0,0.0
Jefferson,2020-06-03,3.14,0.0,0.0
Clark,2020-06-04,0.71,0.0,1.0
Columbia,2020-06-04,0.29,0.0,0.0
Barron,2020-06-04,0.86,0.0,0.0
Bayfield,2020-06-04,0.0,0.0,0.0
Brown,2020-06-04,8.71,1.0,0.0
Buffalo,2020-06-04,0.14,0.0,0.0
Burnett,2020-06-04,0.0,0.0,0.0
Calumet,2020-06-04,0.71,0.0,0.0
Chippewa,2020-06-04,0.71,0.0,0.0
Crawford,2020-06-04,0.0,0.0,0.0
Dane,2020-06-04,15.71,0.0,1.0
Dodge,2020-06-04,30.57,0.0,0.0
Door,2020-06-04,0.29,0.0,0.0
Douglas,2020-06-04,0.0,0.0,0.0
Dunn,2020-06-04,0.29,0.0,0.0
Eau Claire,2020-06-04,2.43,0.0,0.0
Florence,2020-06-04,0.0,0.0,0.0
Fond du Lac,2020-06-04,4.71,0.0,0.0
Forest,2020-06-04,0.43,0.0,0.0
Grant,2020-06-04,0.71,0.0,0.0
Green,2020-06-04,1.43,0.0,0.0
Green Lake,2020-06-04,0.86,0.0,0.0
Iowa,2020-06-04,0.29,0.0,0.0
Iron,2020-06-04,0.0,0.0,0.0
Jackson,2020-06-04,0.57,0.0,0.0
Jefferson,2020-06-04,2.86,0.0,0.0
Juneau,2020-06-04,0.0,0.0,0.0
Kenosha,2020-06-04,22.57,3.0,0.0
Kewaunee,2020-06-04,0.29,0.0,0.0
La Crosse,2020-06-04,1.86,0.0,0.0
Lafayette,2020-06-04,0.29,0.0,0.0
Langlade,2020-06-04,0.29,0.0,0.0
Lincoln,2020-06-04,0.0,0.0,0.0
Manitowoc,2020-06-04,0.29,0.0,0.0
Marathon,2020-06-04,1.71,0.0,0.0
Marinette,2020-06-04,0.0,0.0,0.0
Marquette,2020-06-04,0.29,0.0,0.0
Menominee,2020-06-04,0.0,0.0,0.0
Milwaukee,2020-06-04,205.14,1.0,4.0
Monroe,2020-06-04,0.29,0.0,0.0
Oconto,2020-06-04,0.57,0.0,0.0
Oneida,2020-06-04,0.29,0.0,0.0
Outagamie,2020-06-04,6.0,0.0,0.0
Ozaukee,2020-06-04,2.57,0.0,0.0
Pepin,2020-06-04,0.0,0.0,0.0
Pierce,2020-06-04,0.71,0.0,0.0
Polk,2020-06-04,1.43,0.0,0.0
Portage,2020-06-04,0.43,0.0,0.0
Price,2020-06-04,0.0,0.0,0.0
Racine,2020-06-04,33.29,3.0,0.0
Richland,2020-06-04,0.0,0.0,0.0
Rock,2020-06-04,9.14,1.0,0.0
Rusk,2020-06-04,0.0,0.0,0.0
St. Croix,2020-06-04,3.71,0.0,0.0
Sauk,2020-06-04,0.43,0.0,0.0
Sawyer,2020-06-04,0.0,0.0,0.0
Shawano,2020-06-04,1.43,0.0,0.0
Sheboygan,2020-06-04,2.43,0.0,0.0
Taylor,2020-06-04,0.14,0.0,0.0
Trempealeau,2020-06-04,1.0,0.0,0.0
Vernon,2020-06-04,0.14,0.0,0.0
Vilas,2020-06-04,0.29,0.0,0.0
Walworth,2020-06-04,7.43,0.0,0.0
Washburn,2020-06-04,0.0,0.0,0.0
Washington,2020-06-04,4.71,1.0,0.0
Waukesha,2020-06-04,16.43,0.0,1.0
Waupaca,2020-06-04,2.86,0.0,0.0
Waushara,2020-06-04,0.14,0.0,0.0
Winnebago,2020-06-04,14.86,0.0,0.0
Wood,2020-06-04,0.14,0.0,0.0
Adams,2020-06-04,0.0,0.0,0.0
Ashland,2020-06-04,0.0,0.0,0.0
Ozaukee,2020-06-05,2.57,0.0,0.0
Pepin,2020-06-05,0.0,0.0,0.0
Pierce,2020-06-05,0.71,0.0,0.0
Polk,2020-06-05,1.86,0.0,0.0
Portage,2020-06-05,1.71,0.0,0.0
Price,2020-06-05,0.0,0.0,0.0
Racine,2020-06-05,32.29,2.0,1.0
Richland,2020-06-05,0.0,0.0,0.0
Rock,2020-06-05,8.86,0.0,1.0
Rusk,2020-06-05,0.0,0.0,0.0
St. Croix,2020-06-05,3.57,0.0,1.0
Sauk,2020-06-05,0.43,0.0,0.0
Sawyer,2020-06-05,0.0,0.0,0.0
Shawano,2020-06-05,1.14,0.0,0.0
Sheboygan,2020-06-05,2.57,0.0,0.0
Taylor,2020-06-05,0.0,0.0,0.0
Trempealeau,2020-06-05,1.14,0.0,0.0
Vernon,2020-06-05,0.0,0.0,0.0
Vilas,2020-06-05,0.29,0.0,0.0
Walworth,2020-06-05,7.0,0.0,1.0
Washburn,2020-06-05,0.0,0.0,0.0
Washington,2020-06-05,4.86,0.0,1.0
Waukesha,2020-06-05,16.14,1.0,2.0
Waupaca,2020-06-05,2.86,0.0,0.0
Waushara,2020-06-05,0.29,0.0,0.0
Winnebago,2020-06-05,15.71,0.0,0.0
Buffalo,2020-04-24,0.0,0.0,0.0
Burnett,2020-04-24,0.0,0.0,0.0
Calumet,2020-04-24,0.29,0.0,0.0
Chippewa,2020-04-24,0.0,0.0,0.0
Clark,2020-04-24,1.0,0.0,0.0
Columbia,2020-04-24,0.0,0.0,0.0
Crawford,2020-04-24,0.0,0.0,0.0
Dane,2020-04-24,6.29,0.0,0.0
Dodge,2020-04-24,0.14,0.0,0.0
Door,2020-04-24,0.0,0.0,0.0
Douglas,2020-04-24,0.29,0.0,0.0
Dunn,2020-04-24,0.0,0.0,0.0
Eau Claire,2020-04-24,0.14,0.0,0.0
Florence,2020-04-24,0.0,0.0,0.0
Fond du Lac,2020-04-24,0.86,0.0,0.0
Forest,2020-04-24,0.0,0.0,0.0
Grant,2020-04-24,2.0,0.0,0.0
Green,2020-04-24,0.14,0.0,0.0
Green Lake,2020-04-24,0.0,0.0,0.0
Iowa,2020-04-24,0.14,0.0,0.0
Iron,2020-04-24,0.0,0.0,0.0
Jackson,2020-04-24,0.14,0.0,0.0
Jefferson,2020-04-24,1.57,0.0,0.0
Juneau,2020-04-24,0.57,0.0,0.0
Kenosha,2020-04-24,13.71,1.0,1.0
Kewaunee,2020-04-24,0.14,0.0,0.0
La Crosse,2020-04-24,0.0,0.0,0.0
Lafayette,2020-04-24,0.14,0.0,0.0
Langlade,2020-04-24,0.0,0.0,0.0
Lincoln,2020-04-24,0.0,0.0,0.0
Manitowoc,2020-04-24,0.57,0.0,0.0
Marathon,2020-04-24,0.14,0.0,0.0
Marinette,2020-04-24,0.57,0.0,0.0
Marquette,2020-04-24,0.0,0.0,0.0
Menominee,2020-04-24,0.0,0.0,0.0
Milwaukee,2020-04-24,59.71,4.0,7.0
Monroe,2020-04-24,0.14,0.0,0.0
Oconto,2020-04-24,0.14,0.0,0.0
Oneida,2020-04-24,0.0,0.0,0.0
Outagamie,2020-04-24,1.71,0.0,0.0
Ozaukee,2020-04-24,0.29,0.0,0.0
Pepin,2020-04-24,0.0,0.0,0.0
Pierce,2020-04-24,0.14,0.0,0.0
Polk,2020-04-24,0.0,0.0,0.0
Portage,2020-04-24,0.0,0.0,0.0
Price,2020-04-24,0.0,0.0,0.0
Racine,2020-04-24,10.29,0.0,0.0
Richland,2020-04-24,0.29,0.0,0.0
Rock,2020-04-24,8.14,0.0,0.0
Rusk,2020-04-24,0.14,0.0,0.0
St. Croix,2020-04-24,0.29,0.0,0.0
Sauk,2020-04-24,1.0,0.0,0.0
Sawyer,2020-04-24,0.0,0.0,0.0
Shawano,2020-04-24,0.29,0.0,0.0
Sheboygan,2020-04-24,1.0,0.0,0.0
Taylor,2020-04-24,0.0,0.0,0.0
Trempealeau,2020-04-24,0.14,0.0,0.0
Vernon,2020-04-24,0.14,0.0,0.0
Vilas,2020-04-24,0.0,0.0,0.0
Walworth,2020-04-24,5.43,0.0,1.0
Washburn,2020-04-24,0.0,0.0,0.0
Washington,2020-04-24,1.43,0.0,0.0
Waukesha,2020-04-24,4.86,0.0,0.0
Waupaca,2020-04-24,0.43,0.0,0.0
Waushara,2020-04-24,0.0,0.0,0.0
Winnebago,2020-04-24,1.71,0.0,0.0
Wood,2020-04-24,0.0,0.0,0.0
Ozaukee,2020-04-25,0.43,0.0,0.0
Pepin,2020-04-25,0.0,0.0,0.0
Pierce,2020-04-25,0.14,0.0,0.0
Polk,2020-04-25,0.0,0.0,0.0
Portage,2020-04-25,0.0,0.0,0.0
Price,2020-04-25,0.0,0.0,0.0
Racine,2020-04-25,13.0,0.0,0.0
Richland,2020-04-25,0.29,0.0,0.0
Rock,2020-04-25,11.86,0.0,1.0
Rusk,2020-04-25,0.0,0.0,0.0
St. Croix,2020-04-25,0.29,0.0,0.0
Sauk,2020-04-25,0.86,0.0,0.0
Sawyer,2020-04-25,0.0,0.0,0.0
Shawano,2020-04-25,0.29,0.0,0.0
Sheboygan,2020-04-25,0.71,0.0,0.0
Taylor,2020-04-25,0.0,0.0,0.0
Trempealeau,2020-04-25,0.14,0.0,0.0
Vernon,2020-04-25,0.14,0.0,0.0
Vilas,2020-04-25,0.0,0.0,0.0
Walworth,2020-04-25,6.14,1.0,0.0
Washburn,2020-04-25,0.0,0.0,0.0
Washington,2020-04-25,1.43,0.0,0.0
Waukesha,2020-04-25,5.71,0.0,1.0
Waupaca,2020-04-25,0.43,0.0,0.0
Waushara,2020-04-25,0.0,0.0,0.0
Winnebago,2020-04-25,1.43,0.0,0.0
Wood,2020-04-25,0.0,0.0,0.0
Adams,2020-04-25,0.0,0.0,0.0
Ashland,2020-04-25,0.0,0.0,0.0
Barron,2020-04-25,0.0,0.0,0.0
Bayfield,2020-04-25,0.0,0.0,0.0
Brown,2020-04-25,73.71,0.0,5.0
Buffalo,2020-04-25,0.0,0.0,0.0
Burnett,2020-04-25,0.0,0.0,0.0
Calumet,2020-04-25,0.29,0.0,0.0
Chippewa,2020-04-25,-0.14,0.0,0.0
Clark,2020-04-25,0.71,0.0,0.0
Columbia,2020-04-25,0.0,0.0,0.0
Crawford,2020-04-25,0.0,0.0,0.0
Dane,2020-04-25,6.14,0.0,0.0
Dodge,2020-04-25,0.57,0.0,0.0
Door,2020-04-25,0.14,0.0,0.0
Douglas,2020-04-25,0.14,0.0,0.0
Dunn,2020-04-25,0.0,0.0,0.0
Eau Claire,2020-04-25,0.29,0.0,0.0
Florence,2020-04-25,0.0,0.0,0.0
Fond du Lac,2020-04-25,0.71,0.0,0.0
Forest,2020-04-25,0.0,0.0,0.0
Grant,2020-04-25,1.86,0.0,0.0
Green,2020-04-25,0.29,0.0,0.0
Green Lake,2020-04-25,0.0,0.0,0.0
Iowa,2020-04-25,0.14,0.0,0.0
Iron,2020-04-25,0.0,0.0,0.0
Jackson,2020-04-25,0.14,0.0,0.0
Jefferson,2020-04-25,1.71,0.0,2.0
Juneau,2020-04-25,0.29,0.0,0.0
Kenosha,2020-04-25,13.29,0.0,0.0
Kewaunee,2020-04-25,0.29,0.0,0.0
La Crosse,2020-04-25,0.14,0.0,0.0
Lafayette,2020-04-25,0.14,0.0,0.0
Langlade,2020-04-25,0.0,0.0,0.0
Lincoln,2020-04-25,0.0,0.0,0.0
Manitowoc,2020-04-25,0.43,0.0,0.0
Marathon,2020-04-25,0.14,0.0,0.0
Marinette,2020-04-25,0.29,0.0,0.0
Marquette,2020-04-25,0.0,0.0,0.0
Menominee,2020-04-25,0.0,0.0,0.0
Milwaukee,2020-04-25,65.71,3.0,5.0
Monroe,2020-04-25,0.14,0.0,0.0
Oconto,2020-04-25,0.29,0.0,0.0
Oneida,2020-04-25,0.0,0.0,0.0
Outagamie,2020-04-25,1.43,0.0,0.0
Adams,2020-04-26,0.0,0.0,0.0
Ashland,2020-04-26,0.0,0.0,0.0
Barron,2020-04-26,0.0,0.0,0.0
Bayfield,2020-04-26,0.0,0.0,0.0
Brown,2020-04-26,80.14,0.0,0.0
Buffalo,2020-04-26,0.0,0.0,0.0
Burnett,2020-04-26,0.0,0.0,0.0
Calumet,2020-04-26,0.14,0.0,1.0
Chippewa,2020-04-26,0.0,0.0,0.0
Clark,2020-04-26,0.43,0.0,0.0
Columbia,2020-04-26,0.0,0.0,0.0
Crawford,2020-04-26,0.0,0.0,0.0
Dane,2020-04-26,6.29,0.0,0.0
Dodge,2020-04-26,1.43,0.0,0.0
Door,2020-04-26,0.14,0.0,0.0
Douglas,2020-04-26,0.14,0.0,0.0
Dunn,2020-04-26,0.0,0.0,0.0
Eau Claire,2020-04-26,0.43,0.0,0.0
Florence,2020-04-26,0.0,0.0,0.0
Fond du Lac,2020-04-26,1.0,0.0,0.0
Forest,2020-04-26,0.0,0.0,0.0
Grant,2020-04-26,1.71,0.0,0.0
Green,2020-04-26,0.29,0.0,0.0
Green Lake,2020-04-26,0.0,0.0,0.0
Iowa,2020-04-26,0.14,0.0,0.0
Iron,2020-04-26,0.0,0.0,0.0
Jackson,2020-04-26,0.0,0.0,0.0
Jefferson,2020-04-26,1.0,0.0,0.0
Juneau,2020-04-26,0.29,0.0,0.0
Kenosha,2020-04-26,13.0,0.0,0.0
Kewaunee,2020-04-26,0.29,0.0,0.0
La Crosse,2020-04-26,0.14,0.0,0.0
Lafayette,2020-04-26,0.14,0.0,0.0
Langlade,2020-04-26,0.0,0.0,0.0
Lincoln,2020-04-26,0.0,0.0,0.0
Manitowoc,2020-04-26,0.57,0.0,0.0
Marathon,2020-04-26,0.0,0.0,0.0
Marinette,2020-04-26,0.29,0.0,0.0
Marquette,2020-04-26,0.0,0.0,0.0
Menominee,2020-04-26,0.0,0.0,0.0
Milwaukee,2020-04-26,68.43,5.0,1.0
Monroe,2020-04-26,0.14,0.0,0.0
Oconto,2020-04-26,0.43,0.0,0.0
Oneida,2020-04-26,0.0,0.0,0.0
Outagamie,2020-04-26,1.57,0.0,0.0
Ozaukee,2020-04-26,0.86,0.0,0.0
Pepin,2020-04-26,0.0,0.0,0.0
Pierce,2020-04-26,0.29,0.0,0.0
Polk,2020-04-26,0.0,0.0,0.0
Portage,2020-04-26,0.0,0.0,0.0
Price,2020-04-26,0.0,0.0,0.0
Racine,2020-04-26,14.57,0.0,0.0
Richland,2020-04-26,0.43,0.0,0.0
Rock,2020-04-26,11.0,1.0,0.0
Rusk,2020-04-26,0.0,0.0,0.0
St. Croix,2020-04-26,0.29,0.0,0.0
Sauk,2020-04-26,1.0,0.0,0.0
Sawyer,2020-04-26,0.14,0.0,0.0
Shawano,2020-04-26,0.29,0.0,0.0
Sheboygan,2020-04-26,0.71,0.0,0.0
Taylor,2020-04-26,0.0,0.0,0.0
Trempealeau,2020-04-26,0.14,0.0,0.0
Vernon,2020-04-26,0.14,0.0,0.0
Vilas,2020-04-26,0.0,0.0,0.0
Walworth,2020-04-26,6.57,0.0,0.0
Washburn,2020-04-26,0.0,0.0,0.0
Washington,2020-04-26,1.14,0.0,0.0
Waukesha,2020-04-26,6.0,0.0,0.0
Waupaca,2020-04-26,0.43,0.0,0.0
Waushara,2020-04-26,0.0,0.0,0.0
Winnebago,2020-04-26,1.0,0.0,0.0
Wood,2020-04-26,0.0,0.0,0.0
Clark,2020-04-27,0.43,1.0,0.0
Columbia,2020-04-27,0.0,0.0,0.0
Crawford,2020-04-27,0.0,0.0,0.0
Dane,2020-04-27,6.86,0.0,0.0
Dodge,2020-04-27,1.57,0.0,0.0
Door,2020-04-27,0.14,0.0,0.0
Douglas,2020-04-27,0.14,0.0,0.0
Dunn,2020-04-27,0.0,0.0,0.0
Eau Claire,2020-04-27,0.43,0.0,0.0
Florence,2020-04-27,0.0,0.0,0.0
Fond du Lac,2020-04-27,0.57,0.0,0.0
Forest,2020-04-27,0.0,0.0,0.0
Grant,2020-04-27,1.14,1.0,2.0
Green,2020-04-27,0.29,0.0,0.0
Green Lake,2020-04-27,0.14,0.0,0.0
Iowa,2020-04-27,0.14,0.0,0.0
Iron,2020-04-27,0.0,0.0,0.0
Jackson,2020-04-27,0.0,0.0,0.0
Jefferson,2020-04-27,1.0,0.0,0.0
Juneau,2020-04-27,0.43,0.0,0.0
Kenosha,2020-04-27,11.86,0.0,1.0
Kewaunee,2020-04-27,0.29,0.0,0.0
La Crosse,2020-04-27,0.14,0.0,0.0
Lafayette,2020-04-27,0.14,0.0,0.0
Langlade,2020-04-27,0.0,0.0,0.0
Lincoln,2020-04-27,0.0,0.0,0.0
Manitowoc,2020-04-27,0.57,1.0,0.0
Marathon,2020-04-27,0.0,0.0,0.0
Marinette,2020-04-27,0.29,0.0,0.0
Marquette,2020-04-27,0.0,0.0,0.0
Menominee,2020-04-27,0.0,0.0,0.0
Milwaukee,2020-04-27,69.0,5.0,6.0
Monroe,2020-04-27,0.14,0.0,0.0
Oconto,2020-04-27,0.43,0.0,0.0
Oneida,2020-04-27,0.0,0.0,0.0
Outagamie,2020-04-27,1.71,0.0,0.0
Ozaukee,2020-04-27,0.86,0.0,0.0
Pepin,2020-04-27,0.0,0.0,0.0
Pierce,2020-04-27,0.29,0.0,0.0
Polk,2020-04-27,0.0,0.0,0.0
Portage,2020-04-27,0.0,0.0,0.0
Price,2020-04-27,0.0,0.0,0.0
Racine,2020-04-27,14.14,0.0,0.0
Richland,2020-04-27,0.43,0.0,0.0
Rock,2020-04-27,12.0,0.0,0.0
Rusk,2020-04-27,0.0,0.0,0.0
St. Croix,2020-04-27,0.29,0.0,0.0
Sauk,2020-04-27,1.14,0.0,0.0
Sawyer,2020-04-27,0.14,0.0,0.0
Shawano,2020-04-27,0.29,0.0,0.0
Sheboygan,2020-04-27,0.43,0.0,0.0
Taylor,2020-04-27,0.0,0.0,0.0
Trempealeau,2020-04-27,0.14,0.0,0.0
Vernon,2020-04-27,0.14,0.0,0.0
Vilas,2020-04-27,0.0,0.0,0.0
Walworth,2020-04-27,7.43,0.0,0.0
Washburn,2020-04-27,0.0,0.0,0.0
Washington,2020-04-27,1.14,0.0,0.0
Waukesha,2020-04-27,6.29,1.0,0.0
Waupaca,2020-04-27,0.43,0.0,0.0
Waushara,2020-04-27,0.0,0.0,0.0
Winnebago,2020-04-27,1.0,0.0,0.0
Wood,2020-04-27,0.0,0.0,0.0
Adams,2020-04-27,0.0,0.0,0.0
Ashland,2020-04-27,0.0,0.0,0.0
Barron,2020-04-27,0.0,0.0,0.0
Bayfield,2020-04-27,0.0,0.0,0.0
Brown,2020-04-27,81.14,0.0,0.0
Buffalo,2020-04-27,0.0,0.0,0.0
Burnett,2020-04-27,0.0,0.0,0.0
Calumet,2020-04-27,0.43,0.0,0.0
Chippewa,2020-04-27,0.0,0.0,0.0
Adams,2020-04-28,0.0,0.0,0.0
Ashland,2020-04-28,0.0,0.0,0.0
Barron,2020-04-28,0.0,0.0,0.0
Bayfield,2020-04-28,0.0,0.0,0.0
Brown,2020-04-28,86.57,1.0,2.0
Buffalo,2020-04-28,0.0,0.0,0.0
Burnett,2020-04-28,0.0,0.0,0.0
Calumet,2020-04-28,0.57,0.0,0.0
Chippewa,2020-04-28,0.14,0.0,0.0
Clark,2020-04-28,0.43,1.0,0.0
Columbia,2020-04-28,0.0,0.0,0.0
Crawford,2020-04-28,0.0,0.0,0.0
Dane,2020-04-28,5.14,1.0,0.0
Dodge,2020-04-28,1.86,0.0,0.0
Door,2020-04-28,0.43,0.0,0.0
Douglas,2020-04-28,0.14,0.0,0.0
Dunn,2020-04-28,0.0,0.0,0.0
Eau Claire,2020-04-28,0.71,0.0,0.0
Florence,2020-04-28,0.0,0.0,0.0
Fond du Lac,2020-04-28,0.57,0.0,0.0
Forest,2020-04-28,0.0,0.0,0.0
Grant,2020-04-28,1.29,1.0,0.0
Green,2020-04-28,0.29,0.0,0.0
Green Lake,2020-04-28,0.14,0.0,0.0
Iowa,2020-04-28,0.0,0.0,0.0
Iron,2020-04-28,0.0,0.0,0.0
Jackson,2020-04-28,0.0,0.0,0.0
Jefferson,2020-04-28,1.43,0.0,0.0
Juneau,2020-04-28,0.43,0.0,0.0
Kenosha,2020-04-28,12.0,2.0,0.0
Kewaunee,2020-04-28,0.43,0.0,0.0
La Crosse,2020-04-28,0.29,0.0,0.0
Lafayette,2020-04-28,0.14,0.0,0.0
Langlade,2020-04-28,0.0,0.0,0.0
Lincoln,2020-04-28,0.0,0.0,0.0
Manitowoc,2020-04-28,0.57,0.0,0.0
Marathon,2020-04-28,0.0,0.0,0.0
Marinette,2020-04-28,0.14,0.0,0.0
Marquette,2020-04-28,0.0,0.0,0.0
Menominee,2020-04-28,0.0,0.0,0.0
Milwaukee,2020-04-28,69.71,7.0,4.0
Monroe,2020-04-28,0.14,1.0,0.0
Oconto,2020-04-28,0.43,0.0,0.0
Oneida,2020-04-28,0.0,0.0,0.0
Outagamie,2020-04-28,2.14,0.0,0.0
Ozaukee,2020-04-28,0.86,0.0,1.0
Pepin,2020-04-28,0.0,0.0,0.0
Pierce,2020-04-28,0.14,0.0,0.0
Polk,2020-04-28,0.0,0.0,0.0
Portage,2020-04-28,0.0,0.0,0.0
Price,2020-04-28,0.0,0.0,0.0
Racine,2020-04-28,17.57,2.0,1.0
Richland,2020-04-28,0.43,1.0,0.0
Rock,2020-04-28,13.57,1.0,0.0
Rusk,2020-04-28,0.0,0.0,0.0
St. Croix,2020-04-28,0.29,0.0,0.0
Sauk,2020-04-28,1.43,0.0,0.0
Sawyer,2020-04-28,0.14,0.0,0.0
Shawano,2020-04-28,0.29,0.0,0.0
Sheboygan,2020-04-28,0.43,0.0,0.0
Taylor,2020-04-28,0.0,0.0,0.0
Trempealeau,2020-04-28,0.14,0.0,0.0
Vernon,2020-04-28,0.14,0.0,0.0
Vilas,2020-04-28,0.0,0.0,0.0
Walworth,2020-04-28,7.0,0.0,1.0
Washburn,2020-04-28,0.0,0.0,0.0
Washington,2020-04-28,1.29,0.0,0.0
Waukesha,2020-04-28,7.0,1.0,0.0
Waupaca,2020-04-28,0.43,0.0,0.0
Waushara,2020-04-28,0.0,0.0,0.0
Winnebago,2020-04-28,1.14,0.0,0.0
Wood,2020-04-28,0.0,0.0,0.0
Adams,2020-04-29,0.0,0.0,0.0
Ashland,2020-04-29,0.0,0.0,0.0
Barron,2020-04-29,0.0,0.0,0.0
Bayfield,2020-04-29,0.0,0.0,0.0
Brown,2020-04-29,81.29,0.0,0.0
Buffalo,2020-04-29,0.0,0.0,0.0
Burnett,2020-04-29,0.0,0.0,0.0
Calumet,2020-04-29,0.86,0.0,0.0
Chippewa,2020-04-29,0.14,0.0,0.0
Clark,2020-04-29,0.29,1.0,0.0
Columbia,2020-04-29,0.0,0.0,0.0
Crawford,2020-04-29,0.0,0.0,0.0
Dane,2020-04-29,5.43,0.0,0.0
Dodge,2020-04-29,1.86,0.0,0.0
Door,2020-04-29,0.43,1.0,0.0
Douglas,2020-04-29,0.14,0.0,0.0
Dunn,2020-04-29,0.0,0.0,0.0
Eau Claire,2020-04-29,0.57,0.0,0.0
Florence,2020-04-29,0.0,0.0,0.0
Fond du Lac,2020-04-29,0.57,0.0,0.0
Forest,2020-04-29,0.0,0.0,0.0
Grant,2020-04-29,1.43,1.0,0.0
Green,2020-04-29,0.29,0.0,0.0
Green Lake,2020-04-29,0.14,0.0,0.0
Iowa,2020-04-29,0.0,0.0,0.0
Iron,2020-04-29,0.0,0.0,0.0
Jackson,2020-04-29,0.0,0.0,0.0
Jefferson,2020-04-29,1.43,0.0,0.0
Juneau,2020-04-29,0.43,0.0,0.0
Kenosha,2020-04-29,12.14,2.0,1.0
Kewaunee,2020-04-29,0.86,0.0,0.0
La Crosse,2020-04-29,0.29,0.0,0.0
Lafayette,2020-04-29,0.0,0.0,0.0
Langlade,2020-04-29,0.0,0.0,0.0
Lincoln,2020-04-29,0.0,0.0,0.0
Manitowoc,2020-04-29,0.57,0.0,0.0
Marathon,2020-04-29,0.0,0.0,0.0
Marinette,2020-04-29,0.14,0.0,0.0
Marquette,2020-04-29,0.0,0.0,0.0
Menominee,2020-04-29,0.0,0.0,0.0
Milwaukee,2020-04-29,73.0,3.0,1.0
Monroe,2020-04-29,0.14,0.0,0.0
Oconto,2020-04-29,0.43,0.0,0.0
Oneida,2020-04-29,0.0,0.0,0.0
Outagamie,2020-04-29,2.43,0.0,0.0
Ozaukee,2020-04-29,0.86,0.0,0.0
Pepin,2020-04-29,0.0,0.0,0.0
Pierce,2020-04-29,0.29,0.0,0.0
Polk,2020-04-29,0.0,0.0,0.0
Portage,2020-04-29,0.14,0.0,0.0
Price,2020-04-29,0.0,0.0,0.0
Racine,2020-04-29,17.0,0.0,0.0
Richland,2020-04-29,0.29,0.0,0.0
Rock,2020-04-29,13.86,0.0,0.0
