X,Y,OBJECTID,StopID,Route,Lat,Lon,DailyBoardings,DotSize
-89.351435978825819,43.096983051450991,13377,1202,10,43.096991,-89.351442,2.45,24483.17
-89.329452985283865,43.098589049564922,13378,1206,5,43.098597,-89.329459,2.78,27844.02
-89.329452985283865,43.098589049564922,13379,1206,14,43.098597,-89.329459,4.02,40217.94
-89.329452985283865,43.098589049564922,13380,1206,15,43.098597,-89.329459,7.09,70892.53
-89.329452985283865,43.098589049564922,13381,1206,17,43.098597,-89.329459,0.56,5599.92
-89.329452985283865,43.098589049564922,13382,1206,34,43.098597,-89.329459,0.22,2240.44
-89.359224977086313,43.08735305298854,13383,1208,3,43.087361,-89.359231,10.01,100057.46
-89.359224977086313,43.08735305298854,13384,1208,4,43.087361,-89.359231,15.15,151453.12
-89.359224977086313,43.08735305298854,13385,1208,10,43.087361,-89.359231,5.23,52304.96
-89.372239973818779,43.087072053603663,13386,1209,2,43.08708,-89.372246,8.58,85829.28
-89.372239973818779,43.087072053603663,13387,1209,5,43.08708,-89.372246,16.37,163722.83
-89.372239973818779,43.087072053603663,13388,1209,10,43.08708,-89.372246,2.56,25596.04
-89.372239973818779,43.087072053603663,13389,1209,28,43.08708,-89.372246,0.9,9009.99
-89.345252981136497,43.093792051744678,13390,1211,3,43.0938,-89.345259,4.11,41134.74
-89.345252981136497,43.093792051744678,13391,1211,38,43.0938,-89.345259,0.11,1132.67
-89.360411976901986,43.085876053256413,13392,1213,3,43.085884,-89.360418,3.89,38911.24
-89.360411976901986,43.085876053256413,13393,1213,4,43.085884,-89.360418,6.79,67931.18
-89.360411976901986,43.085876053256413,13394,1213,10,43.085884,-89.360418,1,10015.84
-89.378763973240737,43.078739056053315,13395,1214,6,43.078747,-89.37877,33.78,337841.51
-89.378763973240737,43.078739056053315,13396,1214,14,43.078747,-89.37877,14.63,146348.61
-89.378763973240737,43.078739056053315,13397,1214,15,43.078747,-89.37877,16.09,160914.78
-89.378763973240737,43.078739056053315,13398,1214,25,43.078747,-89.37877,0.33,3348.69
-89.378763973240737,43.078739056053315,13399,1214,27,43.078747,-89.37877,1.26,12617.25
-89.378763973240737,43.078739056053315,13400,1214,37,43.078747,-89.37877,1.12,11247.85
-89.378763973240737,43.078739056053315,13401,1214,56,43.078747,-89.37877,1.24,12395.3
-89.378763973240737,43.078739056053315,13402,1214,57,43.078747,-89.37877,0.78,7813.26
-89.335452983053997,43.099874050024575,13403,1220,5,43.099882,-89.335459,5.57,55688.04
-89.335452983053997,43.099874050024575,13404,1220,14,43.099882,-89.335459,3.69,36866.44
-89.335452983053997,43.099874050024575,13405,1220,15,43.099882,-89.335459,5.4,54013.35
-89.384282970781939,43.078616055543215,13406,1223,10,43.078624,-89.384289,1.67,16693.07
-89.384282970781939,43.078616055543215,13407,1223,27,43.078624,-89.384289,0.57,5735.11
-89.384282970781939,43.078616055543215,13408,1223,28,43.078624,-89.384289,3.6,36039.98
-89.384282970781939,43.078616055543215,13409,1223,81,43.078624,-89.384289,0.89,8894.21
-89.329131986484626,43.089681050923012,13410,1225,3,43.089689,-89.329138,1.11,11117.5
-89.329131986484626,43.089681050923012,13411,1225,16,43.089689,-89.329138,0.34,3374.73
-89.329131986484626,43.089681050923012,13412,1225,31,43.089689,-89.329138,0.79,7916.11
-89.329131986484626,43.089681050923012,13413,1225,38,43.089689,-89.329138,0.11,1132.67
-89.37876697355631,43.074496056223516,13414,1230,3,43.074504,-89.378773,11.34,113398.46
-89.37876697355631,43.074496056223516,13415,1230,4,43.074504,-89.378773,4.79,47885.91
-89.37876697355631,43.074496056223516,13416,1230,38,43.074504,-89.378773,9.51,95144
-89.37876697355631,43.074496056223516,13417,1230,56,43.074504,-89.378773,1.92,19156.37
-89.37876697355631,43.074496056223516,13418,1230,57,43.074504,-89.378773,2.23,22323.6
-89.35064497873428,43.098450050508639,13419,1233,4,43.098458,-89.350651,6.01,60135.8
-89.35064497873428,43.098450050508639,13420,1233,6,43.098458,-89.350651,11.48,114843.81
-89.35064497873428,43.098450050508639,13421,1233,14,43.098458,-89.350651,0.67,6702.99
-89.35064497873428,43.098450050508639,13422,1233,15,43.098458,-89.350651,0.34,3375.83
-89.35064497873428,43.098450050508639,13423,1233,56,43.098458,-89.350651,0.11,1126.85
-89.35064497873428,43.098450050508639,13424,1233,57,43.098458,-89.350651,0.22,2232.36
-89.355670978372572,43.085695053619858,13425,1236,3,43.085703,-89.355677,2,20011.49
-89.355670978372572,43.085695053619858,13426,1236,38,43.085703,-89.355677,11.55,115532.01
-89.359232976859488,43.092000052741128,13427,1241,6,43.092008,-89.359239,16.72,167248.27
-89.359232976859488,43.092000052741128,13428,1241,14,43.092008,-89.359239,0.22,2234.33
-89.359232976859488,43.092000052741128,13429,1241,15,43.092008,-89.359239,0.79,7876.95
-89.359232976859488,43.092000052741128,13430,1241,25,43.092008,-89.359239,1.23,12278.55
-89.359232976859488,43.092000052741128,13431,1241,37,43.092008,-89.359239,0.56,5623.93
-89.369607974525138,43.089489053323796,13432,1250,2,43.089497,-89.369614,25.3,253029.16
-89.369607974525138,43.089489053323796,13433,1250,5,43.089497,-89.369614,12.25,122513.68
-89.369607974525138,43.089489053323796,13434,1250,10,43.089497,-89.369614,21.03,210332.71
-89.369607974525138,43.089489053323796,13435,1250,27,43.089497,-89.369614,0.11,1147.02
-89.369607974525138,43.089489053323796,13436,1250,28,43.089497,-89.369614,38.97,389682.23
-89.36395797355101,43.112272049222511,13437,1254,2,43.11228,-89.363964,33.89,338858.44
-89.36395797355101,43.112272049222511,13438,1254,28,43.11228,-89.363964,8.56,85594.94
-89.353322978967668,43.087422052462848,13439,1256,3,43.08743,-89.353329,4.11,41134.74
-89.353322978967668,43.087422052462848,13440,1256,38,43.08743,-89.353329,19.71,197084.01
-89.356646978891476,43.0850780530997,13441,1260,3,43.085086,-89.356653,1.33,13341
-89.356646978891476,43.0850780530997,13442,1260,38,43.085086,-89.356653,0.68,6796
-89.383911970685801,43.078643055637215,13443,1261,2,43.078651,-89.383918,14.38,143791.9
-89.383911970685801,43.078643055637215,13444,1261,5,43.078651,-89.383918,11.47,114717.36
-89.354279978941989,43.093367051731846,13445,1264,4,43.093375,-89.354286,7.57,75726.56
-89.354279978941989,43.093367051731846,13446,1264,10,43.093375,-89.354286,4.45,44514.86
-89.344600979882088,43.102852050127105,13447,1269,6,43.10286,-89.344607,37.02,370176.17
-89.344600979882088,43.102852050127105,13448,1269,25,43.10286,-89.344607,2.23,22324.63
-89.326699986349567,43.097844049214174,13449,1270,3,43.097852,-89.326706,5.11,51140.48
-89.326699986349567,43.097844049214174,13450,1270,16,43.097852,-89.326706,3.94,39371.87
-89.326699986349567,43.097844049214174,13451,1270,31,43.097852,-89.326706,1.81,18093.95
-89.355094977172485,43.106618049588121,13452,1278,27,43.106626,-89.355101,0.34,3441.07
-89.355094977172485,43.106618049588121,13453,1278,29,43.106626,-89.355101,2.57,25683.85
-89.345538980173458,43.102870049545785,13454,1280,4,43.102878,-89.345545,31.18,311815.25
-89.345538980173458,43.102870049545785,13455,1280,6,43.102878,-89.345545,57.2,571989.09
-89.345538980173458,43.102870049545785,13456,1280,25,43.102878,-89.345545,1.67,16743.47
-89.348948980370338,43.090275051822857,13457,1287,38,43.090283,-89.348955,0.34,3398
-89.34829597987887,43.100079050863826,13458,1293,5,43.100087,-89.348302,10.02,100238.47
-89.34829597987887,43.100079050863826,13459,1293,14,43.100087,-89.348302,0.89,8937.32
-89.34829597987887,43.100079050863826,13460,1293,15,43.100087,-89.348302,4.05,40510.01
-89.365238974265267,43.101654050883347,13461,1296,2,43.101662,-89.365245,9.7,96975.94
-89.349060979578937,43.10086705017838,13462,1301,5,43.100875,-89.349067,9.47,94669.66
-89.349060979578937,43.10086705017838,13463,1301,10,43.100875,-89.349067,12.69,126867.35
-89.349060979578937,43.10086705017838,13464,1301,57,43.100875,-89.349067,0.22,2232.36
-89.359005978236183,43.084613054014888,13465,1304,3,43.084621,-89.359012,4.78,47805.23
-89.359005978236183,43.084613054014888,13466,1304,38,43.084621,-89.359012,20.5,205012.68
-89.352198979339747,43.088182052682249,13467,1305,3,43.08819,-89.352205,0.11,1111.75
-89.352198979339747,43.088182052682249,13468,1305,38,43.08819,-89.352205,0.91,9061.33
-89.329206985566529,43.098240049867293,13469,1309,5,43.098248,-89.329213,0.22,2227.52
-89.329206985566529,43.098240049867293,13470,1309,14,43.098248,-89.329213,0.22,2234.33
-89.329206985566529,43.098240049867293,13471,1309,17,43.098248,-89.329213,1.57,15679.76
-89.329206985566529,43.098240049867293,13472,1309,34,43.098248,-89.329213,0.11,1120.22
-89.386173971117657,43.074946056341041,13473,1310,2,43.074954,-89.38618,46.15,461471.69
-89.386173971117657,43.074946056341041,13474,1310,3,43.074954,-89.38618,31.57,315736.89
-89.386173971117657,43.074946056341041,13475,1310,4,43.074954,-89.38618,37.64,376405.55
-89.386173971117657,43.074946056341041,13476,1310,6,43.074954,-89.38618,56.86,568644.12
-89.386173971117657,43.074946056341041,13477,1310,11,43.074954,-89.38618,2.79,27943.92
-89.386173971117657,43.074946056341041,13478,1310,12,43.074954,-89.38618,0.56,5612.32
-89.386173971117657,43.074946056341041,13479,1310,14,43.074954,-89.38618,18.21,182097.89
-89.386173971117657,43.074946056341041,13480,1310,15,43.074954,-89.38618,29.82,298198.72
-89.386173971117657,43.074946056341041,13481,1310,37,43.074954,-89.38618,3.15,31493.98
-89.386173971117657,43.074946056341041,13482,1310,47,43.074954,-89.38618,7.37,73678.13
-89.386173971117657,43.074946056341041,13483,1310,56,43.074954,-89.38618,8.79,87893.95
-89.386173971117657,43.074946056341041,13484,1310,57,43.074954,-89.38618,5.25,52460.45
-89.386173971117657,43.074946056341041,13485,1310,58,43.074954,-89.38618,5.25,52495.72
-89.386173971117657,43.074946056341041,13486,1310,70,43.074954,-89.38618,8.73,87321.89
-89.386173971117657,43.074946056341041,13487,1310,71,43.074954,-89.38618,5.72,57242.42
-89.386173971117657,43.074946056341041,13488,1310,72,43.074954,-89.38618,4.59,45867.58
-89.348320979486672,43.100526050571531,13489,1311,4,43.100534,-89.348327,7.02,70158.43
-89.348320979486672,43.100526050571531,13490,1311,6,43.100534,-89.348327,18.95,189548.04
-89.348320979486672,43.100526050571531,13491,1311,25,43.100534,-89.348327,1.12,11162.31
-89.352505978237943,43.101442050130302,13492,1319,5,43.10145,-89.352512,1.45,14478.89
-89.352505978237943,43.101442050130302,13493,1319,27,43.10145,-89.352512,1.38,13764.27
-89.381468972759265,43.076323056524885,13494,1323,6,43.076331,-89.381475,37.35,373521.14
-89.381468972759265,43.076323056524885,13495,1323,14,43.076331,-89.381475,8.83,88256.03
-89.381468972759265,43.076323056524885,13496,1323,15,43.076331,-89.381475,10.01,100149.76
-89.381468972759265,43.076323056524885,13497,1323,25,43.076331,-89.381475,0.56,5581.16
-89.381468972759265,43.076323056524885,13498,1323,27,43.076331,-89.381475,7.46,74556.45
-89.381468972759265,43.076323056524885,13499,1323,29,43.076331,-89.381475,4.69,46900.94
-89.381468972759265,43.076323056524885,13500,1323,37,43.076331,-89.381475,1.8,17996.56
-89.381468972759265,43.076323056524885,13501,1323,56,43.076331,-89.381475,0.23,2253.69
-89.381468972759265,43.076323056524885,13502,1323,57,43.076331,-89.381475,0.11,1116.18
-89.386173970787041,43.074471056944027,13503,1324,1,43.074479,-89.38618,0.35,3484.85
-89.386173970787041,43.074471056944027,13504,1324,2,43.074479,-89.38618,24.63,246341.17
-89.386173970787041,43.074471056944027,13505,1324,3,43.074479,-89.38618,38.24,382441.86
-89.386173970787041,43.074471056944027,13506,1324,4,43.074479,-89.38618,29.96,299565.36
-89.386173970787041,43.074471056944027,13507,1324,5,43.074479,-89.38618,89.1,891008.61
-89.386173970787041,43.074471056944027,13508,1324,6,43.074479,-89.38618,64,640003.39
-89.386173970787041,43.074471056944027,13509,1324,11,43.074479,-89.38618,1.79,17884.11
-89.386173970787041,43.074471056944027,13510,1324,12,43.074479,-89.38618,6.17,61735.54
-89.386173970787041,43.074471056944027,13511,1324,14,43.074479,-89.38618,8.83,88256.03
-89.386173970787041,43.074471056944027,13512,1324,15,43.074479,-89.38618,10.8,108026.71
-89.386173970787041,43.074471056944027,13513,1324,19,43.074479,-89.38618,8.12,81242.01
-89.386173970787041,43.074471056944027,13514,1324,27,43.074479,-89.38618,1.26,12617.25
-89.386173970787041,43.074471056944027,13515,1324,29,43.074479,-89.38618,1.9,18983.71
-89.386173970787041,43.074471056944027,13516,1324,37,43.074479,-89.38618,0.22,2249.57
-89.386173970787041,43.074471056944027,13517,1324,47,43.074479,-89.38618,0.67,6698.01
-89.386173970787041,43.074471056944027,13518,1324,56,43.074479,-89.38618,0.9,9014.76
-89.386173970787041,43.074471056944027,13519,1324,57,43.074479,-89.38618,0.45,4464.72
-89.386173970787041,43.074471056944027,13520,1324,58,43.074479,-89.38618,0.67,6701.58
-89.386173970787041,43.074471056944027,13521,1324,70,43.074479,-89.38618,0.22,2239.02
-89.386173970787041,43.074471056944027,13522,1324,71,43.074479,-89.38618,0.11,1122.4
-89.386173970787041,43.074471056944027,13523,1324,72,43.074479,-89.38618,0.45,4474.89
-89.386173970787041,43.074471056944027,13524,1324,75,43.074479,-89.38618,13.4,133983.66
-89.368742974999279,43.08961405356348,13525,1325,2,43.089622,-89.368749,2.45,24522.65
-89.368742974999279,43.08961405356348,13526,1325,5,43.089622,-89.368749,6.91,69053.17
-89.368742974999279,43.08961405356348,13527,1325,10,43.089622,-89.368749,0.33,3338.61
-89.368742974999279,43.08961405356348,13528,1325,27,43.089622,-89.368749,0.11,1147.02
-89.368742974999279,43.08961405356348,13529,1325,28,43.089622,-89.368749,0.45,4505
-89.345163979968277,43.10689004895444,13530,1326,4,43.106898,-89.34517,3.23,32295.15
-89.367995973894651,43.09708905182417,13531,1329,2,43.097097,-89.368002,10.03,100319.93
-89.363615975174369,43.09312105227815,13532,1333,5,43.093129,-89.363622,10.47,104693.51
-89.363615975174369,43.09312105227815,13533,1333,10,43.093129,-89.363622,0.45,4451.49
-89.363646973365491,43.114081049067366,13534,1341,22,43.114089,-89.363653,6.47,64733.53
-89.352413979239117,43.095318051556056,13535,1343,4,43.095326,-89.35242,26.06,260588.46
-89.360047977230039,43.091973052413088,13536,1350,6,43.091981,-89.360054,22.86,228572.64
-89.360047977230039,43.091973052413088,13537,1350,14,43.091981,-89.360054,5.03,50272.42
-89.360047977230039,43.091973052413088,13538,1350,15,43.091981,-89.360054,10.8,108026.71
-89.360047977230039,43.091973052413088,13539,1350,25,43.091981,-89.360054,0.11,1116.23
-89.360047977230039,43.091973052413088,13540,1350,27,43.091981,-89.360054,5.39,53910.05
-89.360047977230039,43.091973052413088,13541,1350,29,43.091981,-89.360054,3.24,32383.98
-89.360047977230039,43.091973052413088,13542,1350,37,43.091981,-89.360054,0.79,7873.5
-89.360047977230039,43.091973052413088,13543,1350,56,43.091981,-89.360054,1.46,14648.99
-89.360047977230039,43.091973052413088,13544,1350,57,43.091981,-89.360054,0.78,7813.26
-89.370356973868269,43.094350052941337,13545,1354,2,43.094358,-89.370363,1.45,14490.66
-89.383972971320262,43.080353056049759,13546,1358,10,43.080361,-89.383979,41.62,416213.94
-89.383972971320262,43.080353056049759,13547,1358,27,43.080361,-89.383979,0.57,5735.11
-89.383972971320262,43.080353056049759,13548,1358,28,43.080361,-89.383979,54.96,549609.62
-89.383972971320262,43.080353056049759,13549,1358,81,43.080361,-89.383979,3.89,38912.15
-89.357961978255375,43.091131052338625,13550,1372,37,43.091139,-89.357968,0.34,3374.36
-89.350995978343391,43.104852049770727,13551,1375,27,43.10486,-89.351002,0.23,2294.04
-89.350995978343391,43.104852049770727,13552,1375,57,43.10486,-89.351002,0.22,2232.36
-89.363880974514913,43.101116051521103,13553,1379,2,43.101124,-89.363887,7.69,76911.95
-89.363880974514913,43.101116051521103,13554,1379,28,43.101124,-89.363887,1.01,10136.24
-89.357248975522552,43.114283048559635,13555,1380,4,43.114291,-89.357255,0.11,1113.63
-89.357248975522552,43.114283048559635,13556,1380,20,43.114291,-89.357255,0.34,3351.07
-89.357248975522552,43.114283048559635,13557,1380,21,43.114291,-89.357255,2.47,24709.29
-89.357248975522552,43.114283048559635,13558,1380,57,43.114291,-89.357255,0.11,1116.18
-89.357477977751728,43.093843052227442,13559,1382,6,43.093851,-89.357484,36.24,362371.26
-89.357477977751728,43.093843052227442,13560,1382,14,43.093851,-89.357484,12.18,121770.98
-89.357477977751728,43.093843052227442,13561,1382,15,43.093851,-89.357484,14.29,142910.33
-89.357477977751728,43.093843052227442,13562,1382,56,43.093851,-89.357484,1.8,18029.53
-89.357477977751728,43.093843052227442,13563,1382,57,43.093851,-89.357484,1.34,13394.16
-89.341354983140789,43.090889051752832,13564,1386,38,43.090897,-89.341361,12.57,125726.01
-89.350662979774185,43.093061051789732,13565,1388,3,43.093069,-89.350669,15.01,150086.2
-89.350662979774185,43.093061051789732,13566,1388,37,43.093069,-89.350669,2.47,24745.27
-89.350662979774185,43.093061051789732,13567,1388,38,43.093069,-89.350669,5.44,54368
-89.343214980234151,43.105251048868404,13568,1390,4,43.105259,-89.343221,14.37,143657.74
-89.346672981040086,43.09366705115341,13569,1391,3,43.093675,-89.346679,4.22,42246.48
-89.346672981040086,43.09366705115341,13570,1391,38,43.093675,-89.346679,0.57,5663.33
-89.375206973575686,43.081254054721498,13571,1392,6,43.081262,-89.375213,34.45,344531.44
-89.375206973575686,43.081254054721498,13572,1392,14,43.081262,-89.375213,7.82,78201.55
-89.375206973575686,43.081254054721498,13573,1392,15,43.081262,-89.375213,8.44,84395.86
-89.375206973575686,43.081254054721498,13574,1392,27,43.081262,-89.375213,1.38,13764.27
-89.375206973575686,43.081254054721498,13575,1392,37,43.081262,-89.375213,1.57,15746.99
-89.375206973575686,43.081254054721498,13576,1392,56,43.081262,-89.375213,1.58,15775.84
-89.375206973575686,43.081254054721498,13577,1392,57,43.081262,-89.375213,1.34,13394.16
-89.351623977827202,43.106921049392348,13578,1394,4,43.106929,-89.35163,6.46,64590.3
-89.351623977827202,43.106921049392348,13579,1394,27,43.106929,-89.35163,0.23,2294.04
-89.351623977827202,43.106921049392348,13580,1394,57,43.106929,-89.35163,0.33,3348.54
-89.379403972506324,43.08204305550943,13581,1397,2,43.082051,-89.37941,11.59,115925.26
-89.379403972506324,43.08204305550943,13582,1397,5,43.082051,-89.37941,7.35,73508.21
-89.379403972506324,43.08204305550943,13583,1397,10,43.082051,-89.37941,0.89,8902.97
-89.379403972506324,43.08204305550943,13584,1397,28,43.082051,-89.37941,1.01,10136.24
-89.379403972506324,43.08204305550943,13585,1397,81,43.082051,-89.37941,1.22,12229.53
-89.348895980494291,43.093409051782331,13586,1398,3,43.093417,-89.348902,15.34,153421.45
-89.348895980494291,43.093409051782331,13587,1398,37,43.093417,-89.348902,0.45,4499.14
-89.348895980494291,43.093409051782331,13588,1398,38,43.093417,-89.348902,9.06,90613.34
-89.384170970618214,43.079914056057987,13589,1404,2,43.079922,-89.384177,16.72,167199.89
-89.384170970618214,43.079914056057987,13590,1404,5,43.079922,-89.384177,3.9,38981.63
-89.361833974217376,43.111501049526922,13591,1410,22,43.111509,-89.36184,7.14,71430.1
-89.362593976264549,43.090103052962455,13592,1412,6,43.090111,-89.3626,7.58,75819.22
-89.362593976264549,43.090103052962455,13593,1412,14,43.090111,-89.3626,1.23,12288.81
-89.362593976264549,43.090103052962455,13594,1412,15,43.090111,-89.3626,4.39,43885.85
-89.362593976264549,43.090103052962455,13595,1412,27,43.090111,-89.3626,2.18,21793.42
-89.362593976264549,43.090103052962455,13596,1412,29,43.090111,-89.3626,0.34,3350.07
-89.362593976264549,43.090103052962455,13597,1412,37,43.090111,-89.3626,0.11,1124.79
-89.362593976264549,43.090103052962455,13598,1412,56,43.090111,-89.3626,1.13,11268.46
-89.362593976264549,43.090103052962455,13599,1412,57,43.090111,-89.3626,0.22,2232.36
-89.331140984007618,43.101724049335438,13600,1420,17,43.101732,-89.331147,2.13,21279.68
-89.331140984007618,43.101724049335438,13601,1420,34,43.101732,-89.331147,0.78,7841.53
-89.354352977283568,43.107083049912568,13602,1427,4,43.107091,-89.354359,2.34,23386.14
-89.354352977283568,43.107083049912568,13603,1427,27,43.107091,-89.354359,0.46,4588.09
-89.354352977283568,43.107083049912568,13604,1427,57,43.107091,-89.354359,0.22,2232.36
-89.351438978130503,43.106706049511999,13605,1435,4,43.106714,-89.351445,6.12,61249.42
-89.351438978130503,43.106706049511999,13606,1435,27,43.106714,-89.351445,8.6,86026.68
-89.351438978130503,43.106706049511999,13607,1435,56,43.106714,-89.351445,0.45,4507.38
-89.351438978130503,43.106706049511999,13608,1435,57,43.106714,-89.351445,0.22,2232.36
-89.332662984685072,43.099594049281684,13609,1437,5,43.099602,-89.332669,1.67,16706.41
-89.332662984685072,43.099594049281684,13610,1437,14,43.099602,-89.332669,0.34,3351.49
-89.332662984685072,43.099594049281684,13611,1437,15,43.099602,-89.332669,0.23,2250.56
-89.33883498349465,43.091272051182465,13612,1441,38,43.09128,-89.338841,0.23,2265.33
-89.35704097843275,43.085660052999877,13613,1447,3,43.085668,-89.357047,4,40022.99
-89.35704097843275,43.085660052999877,13614,1447,38,43.085668,-89.357047,11.67,116664.67
-89.347108980986263,43.090444052093446,13615,1457,38,43.090452,-89.347115,0.11,1132.67
-89.332501984657924,43.099800049477984,13616,1462,5,43.099808,-89.332508,9.24,92442.14
-89.332501984657924,43.099800049477984,13617,1462,14,43.099808,-89.332508,8.38,83787.37
-89.332501984657924,43.099800049477984,13618,1462,15,43.099808,-89.332508,15.08,150787.28
-89.357902977701031,43.088776052764409,13619,1472,3,43.088784,-89.357909,5.34,53363.98
-89.357902977701031,43.088776052764409,13620,1472,4,43.088784,-89.357909,8.69,86862.82
-89.357902977701031,43.088776052764409,13621,1472,10,43.088784,-89.357909,5.01,50079.22
-89.343170981314486,43.100058050058159,13622,1474,5,43.100066,-89.343177,7.91,79077.01
-89.343170981314486,43.100058050058159,13623,1474,14,43.100066,-89.343177,6.93,69264.23
-89.343170981314486,43.100058050058159,13624,1474,15,43.100066,-89.343177,6.86,68641.97
-89.326916986869008,43.093126050856931,13625,1478,3,43.093134,-89.326923,21.79,217902.92
-89.326916986869008,43.093126050856931,13626,1478,16,43.093134,-89.326923,4.84,48371.16
-89.326916986869008,43.093126050856931,13627,1478,31,43.093134,-89.326923,0.34,3392.62
-89.373727973933129,43.076902055352413,13628,1480,3,43.07691,-89.373734,8.56,85604.72
-89.373727973933129,43.076902055352413,13629,1480,4,43.07691,-89.373734,7.24,72385.68
-89.373727973933129,43.076902055352413,13630,1480,10,43.07691,-89.373734,2.67,26708.92
-89.373727973933129,43.076902055352413,13631,1480,38,43.07691,-89.373734,7.59,75888.67
-89.341523981019378,43.10434504979898,13632,1481,6,43.104353,-89.34153,36.79,367946.2
-89.341380982005475,43.10001205001474,13633,1482,5,43.10002,-89.341387,10.25,102465.99
-89.341380982005475,43.10001205001474,13634,1482,14,43.10002,-89.341387,8.83,88256.03
-89.341380982005475,43.10001205001474,13635,1482,15,43.10002,-89.341387,11.37,113653.1
-89.343465982077291,43.090863051503767,13636,1484,38,43.090871,-89.343472,6.34,63429.34
-89.381298972902499,43.072697056891585,13637,1486,3,43.072705,-89.381305,23.12,231243.92
-89.381298972902499,43.072697056891585,13638,1486,4,43.072705,-89.381305,12.03,120271.6
-89.381298972902499,43.072697056891585,13639,1486,38,43.072705,-89.381305,2.15,21520.67
-89.381298972902499,43.072697056891585,13640,1486,56,43.072705,-89.381305,24,240018.09
-89.381298972902499,43.072697056891585,13641,1486,57,43.072705,-89.381305,14.06,140638.66
-89.354042978187351,43.096420051784499,13642,1488,6,43.096428,-89.354049,25.42,254217.37
-89.354042978187351,43.096420051784499,13643,1488,14,43.096428,-89.354049,10.84,108365
-89.354042978187351,43.096420051784499,13644,1488,15,43.096428,-89.354049,16.99,169917.01
-89.354042978187351,43.096420051784499,13645,1488,25,43.096428,-89.354049,0.11,1116.23
-89.354042978187351,43.096420051784499,13646,1488,56,43.096428,-89.354049,3.38,33805.37
-89.354042978187351,43.096420051784499,13647,1488,57,43.096428,-89.354049,5.13,51344.27
-89.364508975406025,43.08878805361185,13648,1494,6,43.088796,-89.364515,8.81,88084.09
-89.364508975406025,43.08878805361185,13649,1494,14,43.088796,-89.364515,1.45,14523.14
-89.364508975406025,43.08878805361185,13650,1494,15,43.088796,-89.364515,5.63,56263.91
-89.364508975406025,43.08878805361185,13651,1494,27,43.088796,-89.364515,1.49,14911.29
-89.364508975406025,43.08878805361185,13652,1494,29,43.088796,-89.364515,0.78,7816.82
-89.364508975406025,43.08878805361185,13653,1494,37,43.088796,-89.364515,0.22,2249.57
-89.364508975406025,43.08878805361185,13654,1494,56,43.088796,-89.364515,0.56,5634.23
-89.364508975406025,43.08878805361185,13655,1494,57,43.088796,-89.364515,1,10045.62
-89.383814971801996,43.076181056690409,13656,1495,2,43.076189,-89.383821,41.8,417999.72
-89.383814971801996,43.076181056690409,13657,1495,5,43.076189,-89.383821,25.17,251709.93
-89.35486197874252,43.092212051852982,13658,1499,4,43.09222,-89.354868,13.59,135862.36
-89.35486197874252,43.092212051852982,13659,1499,10,43.09222,-89.354868,0.11,1112.87
-89.361818974170333,43.114321048961727,13660,1504,2,43.114329,-89.361825,14.04,140447.91
-89.361818974170333,43.114321048961727,13661,1504,28,43.114329,-89.361825,7.77,77711.2
-89.365304976868302,43.081143054677462,13662,1505,3,43.081151,-89.365311,12.12,121180.71
-89.365304976868302,43.081143054677462,13663,1505,4,43.081151,-89.365311,10.36,103567.21
-89.365304976868302,43.081143054677462,13664,1505,10,43.081151,-89.365311,0.45,4451.49
-89.365304976868302,43.081143054677462,13665,1505,38,43.081151,-89.365311,1.93,19255.33
-89.37277797496867,43.077162055667479,13666,1509,3,43.07717,-89.372784,11.23,112286.71
-89.37277797496867,43.077162055667479,13667,1509,4,43.07717,-89.372784,3.67,36749.65
-89.37277797496867,43.077162055667479,13668,1509,10,43.07717,-89.372784,0.45,4451.49
-89.37277797496867,43.077162055667479,13669,1509,38,43.07717,-89.372784,2.38,23786
-89.362408976548778,43.08976305251479,13670,1513,6,43.089771,-89.362415,9.03,90314.07
-89.362408976548778,43.08976305251479,13671,1513,14,43.089771,-89.362415,0.89,8937.32
-89.362408976548778,43.08976305251479,13672,1513,15,43.089771,-89.362415,0.79,7876.95
-89.362408976548778,43.08976305251479,13673,1513,57,43.089771,-89.362415,0.11,1116.18
-89.350318978774709,43.10283704981579,13674,1518,5,43.102845,-89.350325,5.57,55688.04
-89.350318978774709,43.10283704981579,13675,1518,56,43.102845,-89.350325,0.23,2253.69
-89.340736982691638,43.090817051970141,13676,1519,38,43.090825,-89.340743,0.45,4530.67
-89.372757974075739,43.087216053470605,13677,1521,81,43.087224,-89.372764,4.34,43359.25
-89.361140977331161,43.08562605360207,13678,1526,3,43.085634,-89.361147,7.45,74487.22
-89.361140977331161,43.08562605360207,13679,1526,4,43.085634,-89.361147,15.59,155907.62
-89.361140977331161,43.08562605360207,13680,1526,10,43.085634,-89.361147,6.23,62320.8
-89.362104976923561,43.083666053805409,13681,1530,3,43.083674,-89.362111,33.57,335748.38
-89.362104976923561,43.083666053805409,13682,1530,4,43.083674,-89.362111,34.41,344110.4
-89.362104976923561,43.083666053805409,13683,1530,10,43.083674,-89.362111,14.58,145786.17
-89.362104976923561,43.083666053805409,13684,1530,38,43.083674,-89.362111,31.49,314881.35
-89.365312974199142,43.101090050994202,13685,1533,2,43.101098,-89.365319,5.24,52389.3
-89.36880097565242,43.078977055247385,13686,1536,3,43.078985,-89.368807,15.12,151197.95
